Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/10  21:00:00,867.959749984,102.203354281,411.333067496,0.0,100.150657288,124.558693486,484.293697769,433.098633338,42.4850247072,8.71003972387
 07/10  22:00:00,794.43715914,102.203354281,404.996061638,0.0,46.0930336215,124.558693486,497.674700814,451.958873436,28.3233498048,17.3924775734
 07/10  23:00:00,797.71102479,102.203354281,407.5559947,0.0,46.0930336215,124.558693486,483.401593897,460.534850849,14.1616749024,8.70506814628
 07/10  24:00:00,798.762493855,102.203354281,422.192261855,0.0,46.0930336215,113.312780494,493.668957371,470.609959065,5.66466996096,17.3943283447
 07/11  01:00:00,802.109260674,102.203354281,426.153752228,0.0,46.0930336215,113.312780494,491.316231462,476.946351893,5.66466996096,8.70520960858
 07/11  02:00:00,801.089548576,102.203354281,425.160184614,0.0,46.0930336215,113.312780494,503.586152027,480.528317142,5.66466996096,17.3931649242
 07/11  03:00:00,800.857451338,102.203354281,424.942274089,0.0,46.0930336215,113.312780494,498.487807616,484.117770489,5.66466996096,8.70536716673
 07/11  04:00:00,893.772767761,102.203354281,424.659823526,0.0,100.150657288,148.969399434,489.946364277,466.888146187,5.66466996096,17.3935481285
 07/11  05:00:00,894.18354499,102.389167661,424.276041024,0.0,100.150657288,149.894399434,664.651158386,641.783931899,14.1616749024,8.70555158441
 07/11  06:00:00,1106.7643628,103.744191434,423.062322962,0.0,176.471037341,302.612436532,530.623023121,484.904657167,28.3233498048,17.3950161499
 07/11  07:00:00,1228.98830125,105.746117983,420.997584665,0.0,243.2593065,310.10971186,507.183248965,447.156620049,42.4850247072,17.5416042094
 07/11  08:00:00,1262.56146348,106.542534483,412.01827931,0.0,243.2593065,310.10971186,513.879291184,429.208252739,56.6466996096,28.0243388356
 07/11  09:00:00,1292.0673517,107.525066696,406.941730259,0.0,243.2593065,302.612436532,489.22828391,412.97987228,42.4850247072,33.7633869232
 07/11  10:00:00,1293.54832129,108.492732683,399.474127895,0.0,243.2593065,310.10971186,498.340275959,391.981800555,70.808374512,35.5501008926
 07/11  11:00:00,1284.1038916,109.482135118,387.075266912,0.0,243.2593065,310.10971186,473.674321649,367.244672778,70.808374512,35.6212743585
 07/11  12:00:00,1232.76983282,110.650674501,375.523884725,0.0,243.2593065,310.10971186,452.897861449,346.644195584,70.808374512,35.4452913527
 07/11  13:00:00,1258.04516638,111.687475091,365.618989267,0.0,243.2593065,302.612436532,427.80995355,335.540423217,56.6466996096,35.6228307234
 07/11  14:00:00,1249.5264816,113.338003635,354.278713292,0.0,243.2593065,302.612436532,402.73342542,315.810341851,42.4850247072,44.4380588612
 07/11  15:00:00,1246.59526779,115.82607695,348.700181443,0.0,243.2593065,302.612436532,378.140119196,294.876653679,56.6466996096,26.6167659067
 07/11  16:00:00,1257.557614,118.244412246,350.397118404,0.0,243.2593065,310.10971186,408.394030973,288.110536141,84.9700494144,35.3134454176
 07/11  17:00:00,1267.93420681,120.215303437,359.557827086,0.0,243.2593065,310.10971186,387.344877772,284.878396151,84.9700494144,17.4964322069
 07/11  18:00:00,1011.7663194,102.203354281,388.651492771,0.0,166.938926447,199.110933808,387.370384483,284.960659696,84.9700494144,17.4396753731
 07/11  19:00:00,1008.77496599,102.203354281,393.432848614,0.0,166.938926447,191.61365848,381.72560536,307.641732685,56.6466996096,17.4371730656
 07/11  20:00:00,891.835661747,102.203354281,399.255890735,0.0,100.150657288,124.558693486,453.148374158,387.772171258,56.6466996096,8.72950329015
 07/11  21:00:00,859.655494974,102.203354281,402.876425709,0.0,100.150657288,124.558693486,474.394106271,414.510619108,42.4850247072,17.3984624556
 07/11  22:00:00,792.213719025,102.203354281,402.540372702,0.0,46.0930336215,124.558693486,484.59131112,438.875932431,28.3233498048,17.3920288842
 07/11  23:00:00,798.381366154,102.203354281,408.233814717,0.0,46.0930336215,124.558693486,473.164880864,450.29712893,14.1616749024,8.70607703099
 07/11  24:00:00,789.048433652,102.203354281,411.57472259,0.0,46.0930336215,113.312780494,480.507129192,457.450041092,5.66466996096,17.3924181391
 07/12  01:00:00,783.120891559,102.203354281,405.247177721,0.0,46.0930336215,113.312780494,474.081823617,459.71092275,5.66466996096,8.70623090623
 07/12  02:00:00,785.417330833,102.203354281,407.732084821,0.0,46.0930336215,113.312780494,488.362711927,465.305380972,5.66466996096,17.3926609937
 07/12  03:00:00,788.879809699,102.203354281,411.476529797,0.0,46.0930336215,113.312780494,484.718914645,470.347851098,5.66466996096,8.70639358639
 07/12  04:00:00,878.918008605,102.203354281,411.128985619,0.0,100.150657288,148.969399434,476.57738812,453.519717551,5.66466996096,17.3930006085
 07/12  05:00:00,879.596517158,102.675606853,410.184296597,0.0,100.150657288,149.894399434,617.140707228,594.272451715,14.1616749024,8.70658061011
 07/12  06:00:00,1093.23332466,104.883999197,408.020980025,0.0,176.471037341,302.612436532,505.905644904,460.190618506,28.3233498048,17.3916765934
 07/12  07:00:00,1216.32294642,107.926393479,404.629387905,0.0,243.2593065,310.10971186,487.70326693,427.675691962,42.4850247072,17.5425502611
 07/12  08:00:00,1256.93213127,109.11817434,402.798337034,0.0,243.2593065,310.10971186,494.773300559,411.699814392,56.6466996096,26.426786557
 07/12  09:00:00,1290.08446298,110.033761307,401.732596448,0.0,243.2593065,302.612436532,470.7696894,392.92697386,42.4850247072,35.357690833
 07/12  10:00:00,1291.74466536,110.918175268,394.532589634,0.0,243.2593065,310.10971186,485.256205159,378.904934586,70.808374512,35.5428960611
 07/12  11:00:00,1283.33550972,111.915890181,383.205927761,0.0,243.2593065,310.10971186,474.414933189,367.99361633,70.808374512,35.6129423473
 07/12  12:00:00,1225.11922879,113.365385891,363.705470413,0.0,243.2593065,310.10971186,448.085006813,341.838341927,70.808374512,35.4382903741
 07/12  13:00:00,1252.91679884,114.54386417,356.147413486,0.0,243.2593065,302.612436532,419.444317884,327.182891965,56.6466996096,35.6147263089
 07/12  14:00:00,1244.77755085,116.17785559,346.356565194,0.0,243.2593065,302.612436532,384.04267894,306.000575691,42.4850247072,35.5570785424
 07/12  15:00:00,1234.14549389,117.795464713,335.533779665,0.0,243.2593065,302.612436532,379.145156934,287.005827369,56.6466996096,35.4926299558
 07/12  16:00:00,1241.65675235,119.476195273,334.79095429,0.0,243.2593065,310.10971186,401.337546256,281.059938729,84.9700494144,35.3075581126
 07/12  17:00:00,1246.42029771,121.504997664,337.263329186,0.0,243.2593065,310.10971186,378.508440182,276.045753418,84.9700494144,17.4926373498
 07/12  18:00:00,998.123497435,102.203354281,373.683516218,0.0,166.938926447,199.110933808,406.880201429,304.473913729,84.9700494144,17.4362382863
 07/12  19:00:00,1004.18924919,102.203354281,387.257465472,0.0,166.938926447,191.61365848,403.110355998,337.735363259,56.6466996096,8.72829313003
 07/12  20:00:00,883.548943951,102.203354281,389.200040938,0.0,100.150657288,124.558693486,473.572041227,399.486390079,56.6466996096,17.438951539
 07/12  21:00:00,847.593869472,102.203354281,388.904903714,0.0,100.150657288,124.558693486,475.359369604,415.476654896,42.4850247072,17.3976900002
 07/12  22:00:00,785.460630346,102.203354281,394.906509992,0.0,46.0930336215,124.558693486,477.032323309,440.003839237,28.3233498048,8.70513426791
 07/12  23:00:00,789.192030288,102.203354281,398.039086793,0.0,46.0930336215,124.558693486,481.328108958,449.773411425,14.1616749024,17.3930226306
 07/12  24:00:00,776.269239868,102.203354281,397.520662635,0.0,46.0930336215,113.312780494,468.876872236,454.506897912,5.66466996096,8.7053043632
 07/13  01:00:00,776.195025274,102.203354281,397.482570586,0.0,46.0930336215,113.312780494,481.771417426,458.713419576,5.66466996096,17.3933278882
 07/13  02:00:00,776.165737364,102.203354281,397.4725642,0.0,46.0930336215,113.312780494,476.797497319,462.427421982,5.66466996096,8.70540537652
 07/13  03:00:00,782.629293086,102.203354281,404.521589648,0.0,46.0930336215,113.312780494,493.979954675,470.921658535,5.66466996096,17.3936261793
 07/13  04:00:00,876.290747096,102.203354281,408.170150317,0.0,100.150657288,148.969399434,470.708752449,456.338530579,5.66466996096,8.70555190907
 07/13  05:00:00,876.567665201,102.772043765,406.715861602,0.0,100.150657288,149.894399434,628.389834144,596.836522435,14.1616749024,17.3916368071
 07/13  06:00:00,1089.90589822,105.564358462,403.632416348,0.0,176.471037341,302.612436532,495.991744351,458.962685358,28.3233498048,8.70570918876
 07/13  07:00:00,1212.89521448,108.960583115,399.798026051,0.0,243.2593065,310.10971186,474.717921094,405.926504855,42.4850247072,26.3063915312
 07/13  08:00:00,1246.58493404,110.155491791,390.465283715,0.0,243.2593065,310.10971186,464.818273972,381.74102274,56.6466996096,26.4305516224
 07/13  09:00:00,1276.3877394,111.316907834,385.444549884,0.0,243.2593065,302.612436532,439.272731339,364.220352501,42.4850247072,32.5673541311
 07/13  10:00:00,1284.2083263,112.375409069,384.670457877,0.0,243.2593065,310.10971186,461.719734018,352.575068308,70.808374512,38.336291198
 07/13  11:00:00,1285.26841707,113.650072173,383.30198811,0.0,243.2593065,310.10971186,447.545075401,341.13326645,70.808374512,35.6034344388
 07/13  12:00:00,1243.26126959,114.729746465,382.022582919,0.0,243.2593065,310.10971186,445.206454823,338.967780276,70.808374512,35.4303000355
 07/13  13:00:00,1270.64657886,115.908691669,374.30583718,0.0,243.2593065,302.612436532,423.209171071,330.956976907,56.6466996096,35.6054945543
 07/13  14:00:00,1262.88536301,117.657261488,363.940337358,0.0,243.2593065,302.612436532,392.368009783,314.335051096,42.4850247072,35.5479339802
 07/13  15:00:00,1265.14563214,119.031691441,364.943005656,0.0,243.2593065,302.612436532,399.818218978,307.687240493,56.6466996096,35.4842788758
 07/13  16:00:00,1280.48431092,119.998825912,373.389626875,0.0,243.2593065,310.10971186,422.908153517,311.450405458,84.9700494144,26.4876986447
 07/13  17:00:00,1292.77582185,121.218919342,385.497098711,0.0,243.2593065,310.10971186,421.523160436,314.992094518,84.9700494144,21.5610165039
 07/13  18:00:00,1031.27333389,102.203354281,409.891775748,0.0,166.938926447,199.110933808,420.272271732,321.918571548,84.9700494144,13.3836507691
 07/13  19:00:00,1025.69026706,102.203354281,411.132606587,0.0,166.938926447,191.61365848,402.427919083,328.343750775,56.6466996096,17.437468698
 07/13  20:00:00,902.961329495,102.203354281,410.701080988,0.0,100.150657288,124.558693486,473.060695233,398.977091744,56.6466996096,17.4369038793
 07/13  21:00:00,867.319793098,102.203354281,410.684711046,0.0,100.150657288,124.558693486,482.017444454,422.13583058,42.4850247072,17.3965891665
 07/13  22:00:00,806.242274228,102.203354281,417.723945652,0.0,46.0930336215,124.558693486,485.818245599,448.78908274,28.3233498048,8.70581305446
 07/13  23:00:00,810.784174085,102.203354281,421.685814685,0.0,46.0930336215,124.558693486,490.897431764,459.343889094,14.1616749024,17.3918677674
 07/13  24:00:00,797.855424221,102.203354281,421.180825075,0.0,46.0930336215,113.312780494,479.433177067,465.062514733,5.66466996096,8.7059923724
 07/14  01:00:00,797.56544583,102.203354281,420.908671183,0.0,46.0930336215,113.312780494,492.480694633,469.423895825,5.66466996096,17.3921288475
 07/14  02:00:00,797.495142086,102.203354281,420.846741325,0.0,46.0930336215,113.312780494,487.548954101,473.178183022,5.66466996096,8.70610111743
 07/14  03:00:00,797.481229154,102.203354281,420.847936739,0.0,46.0930336215,113.312780494,500.518733773,477.461662047,5.66466996096,17.3924017646
 07/14  04:00:00,890.490561192,102.203354281,420.740591394,0.0,100.150657288,148.969399434,475.833805605,461.462880111,5.66466996096,8.70625553308
 07/14  05:00:00,898.338222277,102.803085857,428.03010379,0.0,100.150657288,149.894399434,636.452371029,604.897971939,14.1616749024,17.3927241877
 07/14  06:00:00,1115.14664232,105.774427383,429.702213316,0.0,176.471037341,302.612436532,509.759231192,472.729459609,28.3233498048,8.70642177784
 07/14  07:00:00,1237.14835172,109.015865976,426.099307254,0.0,243.2593065,310.10971186,503.157960893,434.368052857,42.4850247072,26.304883329
 07/14  08:00:00,1269.61007123,110.120525562,415.588203372,0.0,243.2593065,310.10971186,502.903784613,419.8273061,56.6466996096,26.4297789042
 07/14  09:00:00,1298.91763888,111.147139949,410.201261736,0.0,243.2593065,302.612436532,469.899097692,400.889925424,42.4850247072,26.5241475604
 07/14  10:00:00,1310.50471242,112.238396761,413.540747086,0.0,243.2593065,310.10971186,487.527302734,381.16347574,70.808374512,35.5554524826
 07/14  11:00:00,1301.76802592,113.093811059,402.145166816,0.0,243.2593065,310.10971186,484.726738875,369.3979321,70.808374512,44.5204322628
 07/14  12:00:00,1255.42827676,113.996207017,396.167273587,0.0,243.2593065,310.10971186,460.287971008,362.898922833,70.808374512,26.5806736632
 07/14  13:00:00,1289.38839381,114.866543744,395.888464401,0.0,243.2593065,302.612436532,461.262170674,360.102351853,56.6466996096,44.5131192115
 07/14  14:00:00,1289.35039362,115.717754594,394.927938173,0.0,243.2593065,302.612436532,433.460528595,355.437666321,42.4850247072,35.537837567
 07/14  15:00:00,1289.300959,116.274159502,394.306774327,0.0,243.2593065,302.612436532,451.487749038,359.366077396,56.6466996096,35.4749720326
 07/14  16:00:00,1295.99378391,116.908510545,393.662097481,0.0,243.2593065,310.10971186,471.755303307,360.294870618,84.9700494144,26.4903832747
 07/14  17:00:00,1295.86334043,117.449055501,392.926546004,0.0,243.2593065,310.10971186,464.63952657,362.178586206,84.9700494144,17.4908909498
 07/14  18:00:00,1033.29390902,102.203354281,412.07614613,0.0,166.938926447,199.110933808,475.111919384,372.704083842,84.9700494144,17.4377861281
 07/14  19:00:00,1032.39912872,102.203354281,419.118751123,0.0,166.938926447,191.61365848,464.253674648,390.167498806,56.6466996096,17.4394762325
 07/14  20:00:00,911.6370928,102.203354281,420.800776771,0.0,100.150657288,124.558693486,513.292981011,439.209296756,56.6466996096,17.4369846455
 07/14  21:00:00,875.851519203,102.203354281,420.498586633,0.0,100.150657288,124.558693486,500.24059239,449.045965144,42.4850247072,8.70960253857
 07/14  22:00:00,808.7729965,102.203354281,420.529348212,0.0,46.0930336215,124.558693486,513.826322646,468.111375834,28.3233498048,17.3915970072
 07/14  23:00:00,809.606862648,102.203354281,420.444021784,0.0,46.0930336215,124.558693486,497.018541439,474.149640876,14.1616749024,8.70722566093
 07/14  24:00:00,797.106218628,102.203354281,420.353480084,0.0,46.0930336215,113.312780494,501.512074577,478.454063027,5.66466996096,17.393341589
 07/15  01:00:00,796.961483879,102.203354281,420.225654838,0.0,46.0930336215,113.312780494,496.543993639,482.17400267,5.66466996096,8.70532100851
 07/15  02:00:00,796.919409868,102.203354281,420.190914479,0.0,46.0930336215,113.312780494,508.501173415,485.444419404,5.66466996096,17.3920840499
 07/15  03:00:00,796.747693688,102.203354281,420.014957898,0.0,46.0930336215,113.312780494,503.257722849,488.888208491,5.66466996096,8.70484439704
 07/15  04:00:00,806.815636916,102.203354281,419.879845291,0.0,55.6251445156,113.312780494,504.333288779,481.276241839,5.66466996096,17.3923769797
 07/15  05:00:00,806.617524702,102.203354281,419.734931164,0.0,55.6251445156,113.312780494,505.71504564,482.848392643,14.1616749024,8.70497809484
 07/15  06:00:00,864.172406606,102.203354281,419.637723048,0.0,65.1572554096,176.889270242,468.174807468,422.458777416,28.3233498048,17.3926802464
 07/15  07:00:00,985.374477892,102.560221693,419.100391803,0.0,109.682768182,220.96816451,634.618334239,583.42818482,42.4850247072,8.7051247113
 07/15  08:00:00,995.506291881,102.559099557,419.292180577,0.0,109.682768182,220.96816451,589.274217697,515.152535165,56.6466996096,17.4749829224
 07/15  09:00:00,1102.80154088,103.313192055,418.451904384,0.0,131.945524568,266.955817592,547.048413889,478.247252833,42.4850247072,26.316136349
 07/15  10:00:00,1110.14188208,103.516877234,418.131128342,0.0,131.945524568,274.45309292,550.366530212,453.135178118,70.808374512,26.4229775821
 07/15  11:00:00,1104.53820136,103.599235951,410.832621517,0.0,131.945524568,274.45309292,534.741348129,437.51017892,70.808374512,26.4227946969
 07/15  12:00:00,1069.18082334,103.65318078,407.221199745,0.0,131.945524568,274.45309292,526.61081116,429.383912447,70.808374512,26.4185242008
 07/15  13:00:00,1062.16860214,103.693127675,407.585526369,0.0,131.945524568,266.955817592,510.828061252,427.761952802,56.6466996096,26.4194088403
 07/15  14:00:00,1056.76930922,103.729264423,401.688398217,0.0,131.945524568,266.955817592,493.772484567,424.868118314,42.4850247072,26.4193415458
 07/15  15:00:00,977.270957488,102.203354281,400.352806227,0.0,109.682768182,212.545889182,422.786977911,339.719869422,56.6466996096,26.420408879
 07/15  16:00:00,990.404894013,102.203354281,406.627165437,0.0,109.682768182,220.04316451,461.131431092,349.745930725,84.9700494144,26.4154509524
 07/15  17:00:00,951.298179183,102.203354281,410.141697247,0.0,109.682768182,220.04316451,465.061958776,353.794972607,84.9700494144,26.2969367549
 07/15  18:00:00,912.161222773,102.203354281,409.890891977,0.0,100.150657288,199.110933808,485.768623113,392.093492923,84.9700494144,8.70508077501
