days_ap_kor_amt,days_unit_ap_qty,days_unit_price,incremental_number,org_display,ap_date
3135240359,2103020,8310981,8850,Jungbu Incheon,2010-07-31T00:00:00.0000000
3137489017,166785,21101759,8004,Pohang,2012-01-20T00:00:00.0000000
3139533851,2276000,16,13433,Gunsan RE,2016-07-14T00:00:00.0000000
3140105988,10756840,15277883327,12441,Gunsan RE,2010-11-25T00:00:00.0000000
3141580061,5527782,708908,14785,Iksan,2010-01-31T00:00:00.0000000
3142632582,715220,111869795,9181,Gunsan RE,2012-02-13T00:00:00.0000000
3145685480,1756862,2585968425,8303,Gunsan RE,2015-05-29T00:00:00.0000000
3147540202,770494,2963946191,8527,Gunsan RE,2013-04-29T00:00:00.0000000
3152786754,12129851,525448573,6014,Gunsan RE,2019-05-31T00:00:00.0000000
3153261261,2857,3946035,2865,Gwangyang,2011-05-03T00:00:00.0000000
3161621794,7927,334,885,Pohang,2015-09-27T00:00:00.0000000
3164160083,7527,4842944,676,Pohang,2014-09-15T00:00:00.0000000
3168469779,401284,776770075,14219,Gunsan RE,2011-06-10T00:00:00.0000000
3169373775,903000,33,5338,Gunsan RE,2017-12-18T00:00:00.0000000
3169794721,4575225,25643908,14226,Iksan,2013-04-30T00:00:00.0000000
3171408164,212049,2660171126,7670,Gunsan RE,2010-08-30T00:00:00.0000000
3172433662,5193,115000520,6314,Gwangyang,2017-05-10T00:00:00.0000000
3173858865,4093600,7,3180,Gunsan RE,2018-04-03T00:00:00.0000000
3174515916,3168000,7,4315,Gunsan RE,2017-04-13T00:00:00.0000000
3176705456,88664,7553827186,5353,Gunsan RE,2010-12-15T00:00:00.0000000
3180435316,3300000,2,6641,Gunsan RE,2015-09-06T00:00:00.0000000
3181008155,5396796,24953727,6529,Iksan,2018-05-31T00:00:00.0000000
3181813951,3996,25020668,9256,Pohang,2019-05-14T00:00:00.0000000
3183218458,4302,32851649,11061,Pohang,2019-06-26T00:00:00.0000000
3188543539,11886260,7424469651,13543,Gunsan RE,2012-07-25T00:00:00.0000000
3192450665,613861,317402196,581,Gunsan RE,2011-11-11T00:00:00.0000000
3199258144,1180000,7,8646,Gunsan RE,2018-02-05T00:00:00.0000000
3206057058,3309126,315380843,10562,Gunsan RE,2017-02-24T00:00:00.0000000
3206505950,402114,246226931,2534,Gunsan RE,2018-02-27T00:00:00.0000000
3207413700,4794,2829,1108,Pohang,2013-05-05T00:00:00.0000000
3210521600,1000000,7,9412,Gunsan RE,2015-11-03T00:00:00.0000000
3210656781,5313491,15285705,5913,Iksan,2010-05-31T00:00:00.0000000
3211189890,2269818,174845336,13845,Gunsan RE,2016-02-26T00:00:00.0000000
3213944543,2119135,3458809586,9991,Gunsan RE,2015-09-24T00:00:00.0000000
3216883688,3867380,86154,8496,Gunsan RE,2019-05-27T00:00:00.0000000
3217953734,1536800,6,7113,Gunsan RE,2015-12-18T00:00:00.0000000
3218918175,7601459,435455,7821,Gunsan RE,2015-03-25T00:00:00.0000000
3225932282,853134,195533464,4356,Gunsan RE,2012-06-29T00:00:00.0000000
3226118555,2350947,76806642,8892,Gunsan RE,2016-11-28T00:00:00.0000000
3230149165,6001,470,6280,Pohang,2012-07-12T00:00:00.0000000
3232140547,1828002,21105,7055,Gunsan RE,2017-09-07T00:00:00.0000000
3236827500,1180000,10,1117,Gunsan RE,2013-05-13T00:00:00.0000000
3238070393,237249,2000080,437,Pohang,2012-05-18T00:00:00.0000000
3239536686,4623,1245,9703,Pohang,2017-11-04T00:00:00.0000000
3242825545,5004600,221332361,6418,Gunsan RE,2017-02-27T00:00:00.0000000
3244036261,5255482,15518533,4546,Iksan,2018-04-30T00:00:00.0000000
3260908376,2296000,6,5628,Gunsan RE,2018-03-06T00:00:00.0000000
3264383130,903740,67,10287,Gunsan RE,2015-12-01T00:00:00.0000000
3266525938,2609161,22840454,13800,Jungbu Incheon,2017-11-30T00:00:00.0000000
3268980564,3420000,2,12319,Gunsan RE,2016-05-05T00:00:00.0000000
3275644002,4007,731,10703,Pohang,2019-01-02T00:00:00.0000000
3278223046,24771,586,7787,Pohang,2017-06-10T00:00:00.0000000
3285627579,4336,32500652,3791,Gwangyang,2012-01-09T00:00:00.0000000
3286135428,4226,1000668,2439,Pohang,2019-05-06T00:00:00.0000000
3292964792,1534789,6500270,3170,Gunsan RE,2018-04-09T00:00:00.0000000
3296873759,1545000,347,11935,Gunsan RE,2016-06-19T00:00:00.0000000
3300516180,1100000,10,1197,Gunsan RE,2015-10-02T00:00:00.0000000
3303467793,4757272,21262741,4876,Iksan,2018-10-31T00:00:00.0000000
3303701957,5406047,9467732,3558,Iksan,2018-08-31T00:00:00.0000000
3317507848,447301,1713025627,9070,Gunsan RE,2011-04-19T00:00:00.0000000
3321371321,11959,2621,14680,Jungbu Incheon,2018-10-23T00:00:00.0000000
3323465305,9916390,20100372,2782,Gunsan RE,2019-11-25T00:00:00.0000000
3333369795,83974,4589399383,2256,Gunsan RE,2012-10-30T00:00:00.0000000
3338891490,62652446,668980,5722,Gunsan RE,2017-09-30T00:00:00.0000000
3339192467,5315305,27116241,10476,Iksan,2018-07-31T00:00:00.0000000
3343186809,5765524,24968230,4765,Iksan,2013-09-30T00:00:00.0000000
3345689611,4040000,6,112,Gunsan RE,2017-02-16T00:00:00.0000000
3347869590,1005127,107,13053,Gunsan RE,2018-07-20T00:00:00.0000000
3353124812,500000,13,12772,Gunsan RE,2017-08-02T00:00:00.0000000
3354605009,6566,1426,11880,Pohang,2013-02-06T00:00:00.0000000
3358521054,5581252,13882586,8659,Iksan,2010-03-31T00:00:00.0000000
3365694450,53076000,1382,7378,Gunsan Chemical,2012-10-18T00:00:00.0000000
3365962060,360001,1662870009,12009,Gunsan RE,2011-07-21T00:00:00.0000000
3370008061,77576,1113068320,8603,Pohang,2010-11-25T00:00:00.0000000
3370482472,11260573,767416284,7574,Gunsan RE,2019-02-28T00:00:00.0000000
3370586507,6022770,328055678,2153,Iksan,2010-08-31T00:00:00.0000000
3371805501,39176,1510003189,8497,Pohang,2013-08-14T00:00:00.0000000
3373500000,1,9368000000,14000,Gunsan RE,2010-12-28T00:00:00.0000000
3386853827,44224,2212,2580,Pohang,2012-02-23T00:00:00.0000000
3388581857,5073853,755418492,5271,Iksan,2011-11-30T00:00:00.0000000
3392252239,1670001,25011508,13292,Gunsan RE,2017-10-10T00:00:00.0000000
3394651260,1100000,10,8484,Gunsan RE,2015-08-03T00:00:00.0000000
3399570900,5350196,167684848,12173,Iksan,2010-09-30T00:00:00.0000000
3407589983,2286678,22145959,11044,Jungbu Incheon,2011-09-30T00:00:00.0000000
3407951115,78389,270100664,9828,Pohang,2012-06-20T00:00:00.0000000
3413290461,7169,899,6336,Pohang,2014-01-06T00:00:00.0000000
3413604332,840002,20789,12277,Gunsan RE,2011-11-17T00:00:00.0000000
3414588320,1352000,8,8910,Gunsan RE,2017-12-12T00:00:00.0000000
3418146052,110811,139297162,1635,Gwangyang,2016-12-30T00:00:00.0000000
3418280664,11005122,293946775,14373,Gunsan RE,2019-11-30T00:00:00.0000000
3419607804,22265,85182175,10028,Pohang,2016-02-26T00:00:00.0000000
3425145290,124034,660014657,14526,Gunsan RE,2017-06-29T00:00:00.0000000
3428280820,1220000,21,390,Gunsan RE,2014-03-22T00:00:00.0000000
3428331363,4003,764,6463,Pohang,2018-08-26T00:00:00.0000000
3436584955,4043,9000730,4534,Gwangyang,2010-09-14T00:00:00.0000000
3440134877,4077,755,4625,Gwangyang,2010-10-08T00:00:00.0000000
3444075493,222580,813,1256,Pohang,2012-01-17T00:00:00.0000000
3446096940,1870400,17821,11654,Gunsan RE,2015-10-05T00:00:00.0000000
3454534686,2944001,12700011,6077,Gunsan RE,2016-12-06T00:00:00.0000000
3457069045,432208,4139503842,8993,Gunsan RE,2011-09-27T00:00:00.0000000
3457278874,420003,6244091004,7976,Gunsan RE,2011-05-16T00:00:00.0000000
3457453627,3000068,706535227,3437,Gunsan RE,2014-08-27T00:00:00.0000000
3462724984,3997,764,3199,Pohang,2018-08-15T00:00:00.0000000
3467413824,3536000,2,3594,Gunsan RE,2016-04-03T00:00:00.0000000
3469452480,1200000,5,6310,Gunsan RE,2018-06-01T00:00:00.0000000
3479199661,1888000,7,9625,Gunsan RE,2016-03-24T00:00:00.0000000
3482137964,3341,5400970,22,Gwangyang,2011-05-02T00:00:00.0000000
3490291714,228933,46104857726,9253,Gunsan RE,2014-07-30T00:00:00.0000000
3493615791,360015,2910061657,3693,Gunsan RE,2011-03-28T00:00:00.0000000
3494805613,5305879,16947706,12758,Iksan,2013-10-31T00:00:00.0000000
3495429431,4901,41390661,3293,Gwangyang,2011-08-05T00:00:00.0000000
3496246410,104595,61251460,13769,Pohang,2012-04-26T00:00:00.0000000
3496520000,55000001,72000000,12270,Gunsan Chemical,2012-06-19T00:00:00.0000000
3496660050,1180002,51030007,967,Gunsan RE,2018-11-27T00:00:00.0000000
3497351918,2867,22501100,10277,Gwangyang,2012-10-27T00:00:00.0000000
3499170048,2720000,6,12588,Gunsan RE,2015-05-17T00:00:00.0000000
3502696397,6029978,17368417,140,Iksan,2010-04-30T00:00:00.0000000
3507099530,12832,9065,2034,Jungbu Incheon,2018-07-03T00:00:00.0000000
3507558501,6311,500478,1747,Pohang,2020-02-01T00:00:00.0000000
3510126449,4590349,493554332,13477,Iksan,2018-11-30T00:00:00.0000000
3519888760,1163486,376281126,1684,Gunsan RE,2017-09-27T00:00:00.0000000
3524352480,132334,12144768197,690,Gunsan RE,2012-05-30T00:00:00.0000000
3525625689,1510032,349,547,Gunsan RE,2016-06-18T00:00:00.0000000
3531896575,1645100,17096,1329,Gunsan RE,2015-11-16T00:00:00.0000000
3537399360,1440000,9,2908,Gunsan RE,2016-06-14T00:00:00.0000000
3542563793,6254,12240506,8008,Gwangyang,2011-01-14T00:00:00.0000000
3552607974,11021071,14513102697,9494,Gunsan RE,2012-10-25T00:00:00.0000000
3553837281,17026,7544,10044,Jungbu Incheon,2018-01-02T00:00:00.0000000
3556966761,5858831,793458523,11519,Iksan,2011-04-30T00:00:00.0000000
3558869365,4569424,98110725,6823,Iksan,2011-07-31T00:00:00.0000000
3560881852,11379726,3456701207,3860,Gunsan RE,2011-06-25T00:00:00.0000000
3564013883,5708483,18228911,3839,Iksan,2013-06-30T00:00:00.0000000
3567502260,680000,18,11406,Gunsan RE,2017-02-01T00:00:00.0000000
3574385804,12922,2056,6694,Jungbu Incheon,2019-01-24T00:00:00.0000000
3581244574,12201618,906688674,4418,Gunsan RE,2018-07-31T00:00:00.0000000
3585055374,3815,4750825,6242,Gwangyang,2010-12-10T00:00:00.0000000
3592434587,4680,96758732,3746,Gwangyang,2011-10-04T00:00:00.0000000
3594045120,14005610,580000390,7529,Gunsan RE,2012-04-25T00:00:00.0000000
3603058722,7661,5063234,2067,Pohang,2017-08-28T00:00:00.0000000
3603640320,1600000,10,8121,Gunsan RE,2016-10-12T00:00:00.0000000
3615706692,6045,57000995,1154,Gwangyang,2019-06-04T00:00:00.0000000
3618660096,8613514,432,5000,Gunsan RE,2015-01-25T00:00:00.0000000
3633231566,3004689,679930679,3750,Gunsan RE,2016-12-28T00:00:00.0000000
3635259035,6464178,32456980,12256,Iksan,2010-11-30T00:00:00.0000000
3636210124,54271856,4566650275,5889,Gunsan RE,2014-08-31T00:00:00.0000000
3642592403,5574864,24517760,9046,Iksan,2013-07-31T00:00:00.0000000
3657384140,3140001,111800007,13851,Gunsan RE,2018-10-22T00:00:00.0000000
3660428664,4519,9622654,2306,Pohang,2018-11-13T00:00:00.0000000
3664716087,7029,8500480,5713,Gwangyang,2010-07-05T00:00:00.0000000
3680751610,6124356,4424380,2338,Iksan,2010-12-31T00:00:00.0000000
3682029075,5787172,541289531,11000,Iksan,2019-09-30T00:00:00.0000000
3690371919,6121437,4525907,653,Iksan,2012-12-31T00:00:00.0000000
3692478701,7548189,1484,6871,Gunsan RE,2016-06-25T00:00:00.0000000
3697927828,8356,901317,7526,Pohang,2014-03-13T00:00:00.0000000
3698037780,725267,1541023500,14356,Gunsan RE,2011-12-15T00:00:00.0000000
3702821536,9910234,294800382,8219,Gunsan RE,2019-02-25T00:00:00.0000000
3713439494,1660000,20,3888,Gunsan RE,2018-01-02T00:00:00.0000000
3715058403,0,16007500000,7833,Gunsan RE,2011-11-27T00:00:00.0000000
3716446995,3164001,37284006,2166,Gunsan RE,2017-03-10T00:00:00.0000000
3718123933,4789,1487,12464,Pohang,2019-06-21T00:00:00.0000000
3719156484,8052,19065456260,4173,Gunsan RE,2010-10-15T00:00:00.0000000
3729649403,7937363,2235711937,3919,Gunsan RE,2014-09-25T00:00:00.0000000
3730197976,3220000,1825230003,3432,Gunsan RE,2015-04-26T00:00:00.0000000
3733331375,1372501,42150026,5416,Gunsan RE,2017-07-06T00:00:00.0000000
3733439749,5609678,49021813,4849,Iksan,2011-02-28T00:00:00.0000000
3737678129,4704,668,11799,Pohang,2019-05-16T00:00:00.0000000
3741213232,4488,3781558,4362,Pohang,2018-03-08T00:00:00.0000000
3749416582,3271568,1206359294,11148,Gunsan RE,2011-12-31T00:00:00.0000000
3749456240,8267762,374,3422,Gunsan RE,2018-12-25T00:00:00.0000000
3754500800,400001,5740000008,2461,Gunsan RE,2011-05-17T00:00:00.0000000
3755011358,63683079,759954354,1714,Gunsan RE,2017-05-31T00:00:00.0000000
3756792733,5893513,7180853,1732,Iksan,2012-09-30T00:00:00.0000000
3757454875,102551,4801820,552,Pohang,2011-12-13T00:00:00.0000000
3760159211,4911,680,3828,Pohang,2019-03-24T00:00:00.0000000
3760995551,5202096,1170846521,14189,Iksan,2012-06-30T00:00:00.0000000
3762933646,362854,11457458758,5159,Gunsan RE,2012-09-27T00:00:00.0000000
3763738333,10172845,1274453217,3090,Gunsan RE,2018-08-31T00:00:00.0000000
3767300924,6360293,760125864,4855,Iksan,2011-10-31T00:00:00.0000000
3777066847,10413555,882669245,3684,Gunsan RE,2019-09-30T00:00:00.0000000
3783751057,205682,9040700000,1933,Gunsan RE,2011-10-20T00:00:00.0000000
3786506613,3344800,6,4947,Gunsan RE,2015-11-06T00:00:00.0000000
3790475104,583909,3278823935,13999,Gunsan RE,2010-12-29T00:00:00.0000000
3805435697,6239433,2027540,541,Iksan,2012-04-30T00:00:00.0000000
3825729550,100534,3206873,2682,Pohang,2017-11-25T00:00:00.0000000
3851871482,3313054,14,2305,Gunsan RE,2016-11-10T00:00:00.0000000
3852221196,5629728,154496364,13230,Iksan,2012-10-31T00:00:00.0000000
3870368390,12780036,362474539,1415,Gunsan RE,2012-06-25T00:00:00.0000000
3873368097,38605,1445,3207,Pohang,2012-01-25T00:00:00.0000000
3876635077,5126,1282,8634,Pohang,2012-06-05T00:00:00.0000000
3885424137,5685493,9946743,8765,Iksan,2012-02-29T00:00:00.0000000
3887479382,5798590,9786770,10148,Iksan,2012-03-31T00:00:00.0000000
3889307350,3208735,53577121,5235,Gunsan RE,2015-02-17T00:00:00.0000000
3896453312,1040000,6,505,Gunsan RE,2012-07-13T00:00:00.0000000
3902916170,6095035,121816467,7635,Iksan,2012-01-31T00:00:00.0000000
3904332638,5875190,45489520,1320,Iksan,2011-05-31T00:00:00.0000000
3906916142,75374935,1240436091,4024,Gunsan RE,2018-01-31T00:00:00.0000000
3912196596,1060011,800002731,13909,Gunsan RE,2018-02-22T00:00:00.0000000
3915374073,5131,2265,4090,Gwangyang,2011-12-05T00:00:00.0000000
3931579373,12154023,873192317,7835,Gunsan RE,2018-10-31T00:00:00.0000000
3938416210,210373,3748594754,2577,Gunsan RE,2010-09-29T00:00:00.0000000
3939336458,3224001,29000011,5693,Gunsan RE,2017-01-12T00:00:00.0000000
3948878120,72104283,920028361,12235,Gunsan RE,2017-10-31T00:00:00.0000000
3965795462,7389,930,10996,Pohang,2013-07-06T00:00:00.0000000
3967566810,138139,22787246,2539,Pohang,2015-05-21T00:00:00.0000000
3967773562,360002,76900005,7492,Gunsan RE,2011-11-14T00:00:00.0000000
3974597455,5815,4435,3547,Pohang,2011-06-17T00:00:00.0000000
3977339004,2555670,780707549,10374,Gunsan RE,2016-05-27T00:00:00.0000000
3978842000,202,14218805800,11252,Gunsan RE,2012-12-18T00:00:00.0000000
3991985500,627929,4829844705,301,Gunsan RE,2011-10-24T00:00:00.0000000
3995233621,12023257,532497927,8524,Gunsan RE,2018-12-31T00:00:00.0000000
4001638101,6502103,688330972,11200,Iksan,2011-09-30T00:00:00.0000000
4002123257,5932690,134169963,8179,Iksan,2013-01-31T00:00:00.0000000
4008988625,500012,106331184,3014,Gunsan RE,2011-06-07T00:00:00.0000000
4012663189,4204,44773848,1272,Gwangyang,2011-01-28T00:00:00.0000000
4018971858,5013,4150712,11015,Pohang,2019-02-15T00:00:00.0000000
4019910257,62183575,973371746,1138,Gunsan RE,2017-07-31T00:00:00.0000000
4022766520,10379392,299554571,12111,Gunsan RE,2015-02-25T00:00:00.0000000
4023367628,43038877,4079523723,4815,Gunsan RE,2012-11-30T00:00:00.0000000
4026975807,9291,36252315,2263,Gwangyang,2011-07-30T00:00:00.0000000
4027751503,6442,1312,7572,Pohang,2011-08-19T00:00:00.0000000
4031459476,37673,13319898611,11911,Gwangyang,2019-08-30T00:00:00.0000000
4040199471,8124,1221,7043,Pohang,2013-03-06T00:00:00.0000000
4051228138,3596,15800980,13562,Gwangyang,2012-05-11T00:00:00.0000000
4055805000,900000,7,3472,Gunsan RE,2012-01-03T00:00:00.0000000
4075762086,967864,27,10335,Gunsan RE,2011-11-01T00:00:00.0000000
4076587129,6705117,379010228,1898,Iksan,2012-08-31T00:00:00.0000000
4080654149,6473835,331930605,12000,Iksan,2011-06-30T00:00:00.0000000
4097144462,1400003,186000013,9368,Gunsan RE,2017-11-28T00:00:00.0000000
4102025860,47956,1276474825,4730,Gunsan RE,2011-04-29T00:00:00.0000000
4117537235,517509,262574383,753,Gunsan RE,2010-10-28T00:00:00.0000000
4122052400,1191441,370322979,11160,Gunsan RE,2018-04-27T00:00:00.0000000
4129909424,5759419,2782233257,5072,Iksan,2019-10-31T00:00:00.0000000
4137764400,817600,32,5524,Gunsan RE,2014-03-10T00:00:00.0000000
4140437211,7006954,21804543,11487,Iksan,2011-01-31T00:00:00.0000000
4144950500,500001,6616000003,1313,Gunsan RE,2012-06-12T00:00:00.0000000
4145351279,7136,174079434,9106,Gwangyang,2010-05-19T00:00:00.0000000
4146910895,6309956,2331722,13325,Iksan,2012-05-31T00:00:00.0000000
4152643579,360008,5060010467,11881,Gunsan RE,2011-10-17T00:00:00.0000000
4156514836,552305,9776698715,10739,Gunsan RE,2010-10-30T00:00:00.0000000
4159941969,5305,230820219,9166,Pohang,2019-05-30T00:00:00.0000000
4166511688,5321,8050700,6480,Gwangyang,2012-03-12T00:00:00.0000000
4166703821,3855399,113,13092,Gunsan RE,2018-02-15T00:00:00.0000000
4172462584,800001,48835012,2977,Gunsan RE,2011-01-18T00:00:00.0000000
4178363920,848000,235005631,3618,Gunsan RE,2011-04-11T00:00:00.0000000
4178583907,88207,841,9954,Pohang,2014-07-15T00:00:00.0000000
4179305648,7364,172250479,12297,Gwangyang,2010-11-24T00:00:00.0000000
4183612160,3440000,9,5220,Gunsan RE,2014-08-01T00:00:00.0000000
4189100949,193509,44378810,9038,Pohang,2015-07-30T00:00:00.0000000
4206108002,1412160,37,5822,Gunsan RE,2016-04-01T00:00:00.0000000
4210246750,10002,9000392,7921,Pohang,2018-01-24T00:00:00.0000000
4214913631,7361,930,6429,Pohang,2020-03-29T00:00:00.0000000
4219110360,45516,626,6210,Pohang,2017-07-18T00:00:00.0000000
4225284431,3077084,17860316,7470,Jungbu Incheon,2011-03-31T00:00:00.0000000
4228280987,5376000,5,2278,Gunsan RE,2017-01-08T00:00:00.0000000
4230635655,607068,1118803452,11523,Gunsan RE,2010-12-20T00:00:00.0000000
4232474905,11788711,532217497,9869,Gunsan RE,2020-01-31T00:00:00.0000000
4233831703,882510,196916599,9923,Gunsan RE,2017-08-29T00:00:00.0000000
4247826158,7515295,7199783,7130,Iksan,2011-08-31T00:00:00.0000000
4249200703,500005,46564692865,5578,Gunsan RE,2014-08-30T00:00:00.0000000
4268644594,11845309,1221358526,556,Gunsan RE,2018-05-31T00:00:00.0000000
4269386040,480000,25,5139,Gunsan RE,2017-08-01T00:00:00.0000000
4289712898,69507,137000780,6963,Pohang,2013-12-13T00:00:00.0000000
4296136504,1293091,112211599,461,Gunsan RE,2017-06-19T00:00:00.0000000
4303974821,8297,1685,1650,Pohang,2012-08-08T00:00:00.0000000
4306569588,4624453,165492495,10413,Gunsan RE,2018-11-28T00:00:00.0000000
4311752600,3,27870790000,2088,Gunsan RE,2011-09-14T00:00:00.0000000
4312845998,41374,129785300,4497,Gwangyang,2011-12-30T00:00:00.0000000
4316322208,68,6768072500,978,Gunsan RE,2011-07-19T00:00:00.0000000
4324549945,25964,109626406,6861,Gwangyang,2012-06-29T00:00:00.0000000
4333906670,123916,1095296595,6464,Gunsan RE,2017-09-29T00:00:00.0000000
4347078755,6557,22909546300,8115,Gunsan RE,2011-10-27T00:00:00.0000000
4369064405,25017,29990756,11598,Pohang,2017-04-19T00:00:00.0000000
4376909731,71325,18727119,9097,Gunsan RE,2010-11-01T00:00:00.0000000
4397785651,6684,1155,8244,Pohang,2019-02-23T00:00:00.0000000
4423159678,3496000,9,3807,Gunsan RE,2015-07-13T00:00:00.0000000
4423720599,85331,32600316,7171,Pohang,2017-08-11T00:00:00.0000000
4429162360,740007,2462298383,10030,Gunsan RE,2014-12-10T00:00:00.0000000
4430812215,184548,1545300526,3257,Gunsan RE,2017-12-29T00:00:00.0000000
4433482232,11947219,9684259482,6696,Gunsan RE,2011-01-25T00:00:00.0000000
4473560712,180001,826700003,8770,Gunsan RE,2010-08-12T00:00:00.0000000
4480002401,74123096,1917856927,9352,Gunsan RE,2016-05-31T00:00:00.0000000
4495863400,164456,11083103241,9748,Gunsan RE,2012-02-01T00:00:00.0000000
4501814083,72674,13543721,192,Pohang,2017-04-22T00:00:00.0000000
4507609552,6025,16752614,6898,Pohang,2019-08-19T00:00:00.0000000
4523698290,6241,29391271,7811,Pohang,2017-06-21T00:00:00.0000000
4524785630,1620000,16,8210,Gunsan RE,2016-02-04T00:00:00.0000000
4542697239,8213,1351,8630,Pohang,2020-05-17T00:00:00.0000000
4568900313,2884001,145000024,13440,Gunsan RE,2016-12-20T00:00:00.0000000
4570238991,6069417,318505716,11860,Iksan,2012-11-30T00:00:00.0000000
4593740532,608554,479607717,8551,Gunsan RE,2011-07-26T00:00:00.0000000
4597650351,2971,5665,9214,Pohang,2014-12-13T00:00:00.0000000
4599015226,9272,21200455,10068,Pohang,2012-11-22T00:00:00.0000000
4599760840,2702000,19,10108,Gunsan RE,2015-06-01T00:00:00.0000000
4602437218,7989,354071045,8261,Pohang,2011-07-14T00:00:00.0000000
4619966572,1640000,10,14570,Gunsan RE,2017-11-07T00:00:00.0000000
4627302400,300004,5303285319,940,Gunsan RE,2011-09-15T00:00:00.0000000
4633308267,70610396,1331097451,6419,Gunsan RE,2017-11-30T00:00:00.0000000
4647984540,500002,12386200003,9423,Gunsan RE,2011-12-19T00:00:00.0000000
4655969590,1469720,27,310,Gunsan RE,2016-03-01T00:00:00.0000000
4656534662,23867,1656,9110,Pohang,2018-01-08T00:00:00.0000000
4663391600,99942,100248720020,1010,Gunsan RE,2011-12-30T00:00:00.0000000
4669411305,68588092,1083954766,7594,Gunsan RE,2018-04-30T00:00:00.0000000
4670993810,192702,18968812503,7391,Gunsan RE,2011-04-14T00:00:00.0000000
